_id,type,value,unit,location,deviceId,timestamp,receivedAt
6a2d0ee600664fabf87a2fea,amplitude,56.4,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:50.464Z,2026-06-13T08:03:50.612Z
6a2d0eeb00664fabf87a2fed,amplitude,58.54,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:03:55.335Z,2026-06-13T08:03:55.443Z
6a2d0ef000664fabf87a2ff0,amplitude,51.62,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:00.427Z,2026-06-13T08:04:00.532Z
6a2d0ef500664fabf87a2ff3,amplitude,50.52,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:05.334Z,2026-06-13T08:04:05.437Z
6a2d0efa00664fabf87a2ff6,amplitude,53.22,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:10.461Z,2026-06-13T08:04:10.564Z
6a2d0eff00664fabf87a2ff9,amplitude,49.88,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:15.383Z,2026-06-13T08:04:15.486Z
6a2d0f0400664fabf87a2ffc,amplitude,68.26,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:20.502Z,2026-06-13T08:04:20.608Z
6a2d0f0900664fabf87a2fff,amplitude,65.23,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:25.424Z,2026-06-13T08:04:25.538Z
6a2d0f0e00664fabf87a3002,amplitude,61.53,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:30.328Z,2026-06-13T08:04:30.431Z
6a2d0f1300664fabf87a3005,amplitude,64.18,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:35.459Z,2026-06-13T08:04:35.562Z
6a2d0f1800664fabf87a3008,amplitude,53.27,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:40.362Z,2026-06-13T08:04:40.463Z
6a2d0f1d00664fabf87a300b,amplitude,52.62,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:45.491Z,2026-06-13T08:04:45.594Z
6a2d0f2200664fabf87a300e,amplitude,59.9,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:50.409Z,2026-06-13T08:04:50.509Z
6a2d0f2700664fabf87a3011,amplitude,53.69,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:04:55.522Z,2026-06-13T08:04:55.619Z
6a2d0f2c00664fabf87a3014,amplitude,55.96,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:00.437Z,2026-06-13T08:05:00.541Z
6a2d0f3100664fabf87a3017,amplitude,55.36,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:05.548Z,2026-06-13T08:05:05.649Z
6a2d0f3600664fabf87a301a,amplitude,54.96,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:10.471Z,2026-06-13T08:05:10.575Z
6a2d0f3b00664fabf87a301d,amplitude,54.41,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:15.389Z,2026-06-13T08:05:15.488Z
6a2d0f4000664fabf87a3020,amplitude,54.7,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:20.512Z,2026-06-13T08:05:20.612Z
6a2d0f4500664fabf87a3023,amplitude,50.84,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:25.415Z,2026-06-13T08:05:25.514Z
6a2d0f4a00664fabf87a3026,amplitude,51.39,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:30.557Z,2026-06-13T08:05:30.654Z
6a2d0f4f00664fabf87a3029,amplitude,69.13,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:35.533Z,2026-06-13T08:05:35.636Z
6a2d0f5400664fabf87a302c,amplitude,51.99,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:40.581Z,2026-06-13T08:05:40.679Z
6a2d0f5900664fabf87a302f,amplitude,55.27,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:45.517Z,2026-06-13T08:05:45.620Z
6a2d0f5e00664fabf87a3032,amplitude,53.25,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:50.614Z,2026-06-13T08:05:50.716Z
6a2d0f6300664fabf87a3035,amplitude,56.64,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:05:55.534Z,2026-06-13T08:05:55.633Z
6a2d0f6800664fabf87a3038,amplitude,55.24,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:00.440Z,2026-06-13T08:06:00.540Z
